idarista|idnodoorigen|idnododestino|idvia|distancia|geom
244|52|206|73|0.152037553783|SRID=4326;LINESTRING(-77.0279281 -12.1247772,-77.0279322 -12.1248503,-77.0279786 -12.1256881)
245|206|104|73|0.144580683615|SRID=4326;LINESTRING(-77.0279786 -12.1256881,-77.028014 -12.1265549)
246|104|207|73|0.151563820789|SRID=4326;LINESTRING(-77.028014 -12.1265549,-77.0280913 -12.1274611)
247|207|74|73|0.158208190131|SRID=4326;LINESTRING(-77.0280913 -12.1274611,-77.0281342 -12.1284094)
248|74|129|73|0.144300966746|SRID=4326;LINESTRING(-77.0281342 -12.1284094,-77.0281857 -12.1292737)
249|129|138|73|0.193520125722|SRID=4326;LINESTRING(-77.0281857 -12.1292737,-77.0282715 -12.1304317)
250|138|146|73|0.15745149243|SRID=4326;LINESTRING(-77.0282715 -12.1304317,-77.0283229 -12.131375)
251|146|208|73|0.199559088321|SRID=4326;LINESTRING(-77.0283229 -12.131375,-77.0284432 -12.1325664)
252|208|209|73|0.0162346995036|SRID=4326;LINESTRING(-77.0284432 -12.1325664,-77.0284432 -12.1326638)
253|209|196|73|0.180050130664|SRID=4326;LINESTRING(-77.0284432 -12.1326638,-77.0285148 -12.1337417)
255|210|211|147|0.169534496431|SRID=4326;LINESTRING(-77.0273808 -12.1348455,-77.0267609 -12.1340316)
256|211|212|147|0.0172166981338|SRID=4326;LINESTRING(-77.0267609 -12.1340316,-77.0267078 -12.1339425)
257|212|213|147|0.146166344778|SRID=4326;LINESTRING(-77.0267078 -12.1339425,-77.0261578 -12.1332525)
258|213|214|147|0.136668772237|SRID=4326;LINESTRING(-77.0261578 -12.1332525,-77.0256177 -12.1326281)
260|215|216|72|0.109842514107|SRID=4326;LINESTRING(-77.0241336 -12.1331567,-77.0234891 -12.1329775)
262|217|218|72|0.148907737296|SRID=4326;LINESTRING(-77.0254959 -12.1337456,-77.0260547 -12.1344497)
263|218|219|72|0.0179781203683|SRID=4326;LINESTRING(-77.0260547 -12.1344497,-77.0261247 -12.1345327)
264|219|220|72|0.177040471089|SRID=4326;LINESTRING(-77.0261247 -12.1345327,-77.0267909 -12.1353684)
265|220|199|72|0.21932245886|SRID=4326;LINESTRING(-77.0267909 -12.1353684,-77.0276868 -12.1363452)
267|221|222|146|0.176281919022|SRID=4326;LINESTRING(-77.022391 -12.1313943,-77.0234285 -12.1316707)
269|223|224|277|0.07661601572|SRID=4326;LINESTRING(-77.0250786 -12.1305492,-77.024974 -12.1309972)
270|224|225|277|0.0593903051842|SRID=4326;LINESTRING(-77.024974 -12.1309972,-77.0248796 -12.1313412)
271|225|226|277|0.146038598638|SRID=4326;LINESTRING(-77.0248796 -12.1313412,-77.0249917 -12.1314447,-77.0250586 -12.1316246,-77.0249909 -12.1319324,-77.0249144 -12.1322167)
272|226|227|277|0.183786675084|SRID=4326;LINESTRING(-77.0249144 -12.1322167,-77.0245971 -12.1332742)
273|227|228|277|0.135274410731|SRID=4326;LINESTRING(-77.0245971 -12.1332742,-77.0244252 -12.1337187,-77.0243739 -12.1338699,-77.0242537 -12.1339455,-77.0241336 -12.1339455)
274|228|229|277|0.131109932466|SRID=4326;LINESTRING(-77.0241336 -12.1339455,-77.0239238 -12.1347045)
276|230|229|23|0.0842650474923|SRID=4326;LINESTRING(-77.0234402 -12.1345338,-77.0235847 -12.1346162,-77.0236809 -12.1346529,-77.0239238 -12.1347045)
277|229|231|23|0.105041676813|SRID=4326;LINESTRING(-77.0239238 -12.1347045,-77.0245339 -12.1348962)
278|231|232|23|0.0700797293165|SRID=4326;LINESTRING(-77.0245339 -12.1348962,-77.0249409 -12.1350242)
279|232|233|23|0.0224922865661|SRID=4326;LINESTRING(-77.0249409 -12.1350242,-77.0250604 -12.1350904)
280|233|234|23|0.0312073149251|SRID=4326;LINESTRING(-77.0250604 -12.1350904,-77.0251563 -12.1351377,-77.0252487 -12.1351173)
282|235|236|1|0.0374431455341|SRID=4326;LINESTRING(-77.0286816 -12.1362199,-77.028895 -12.1362997)
284|237|238|1|0.059042044561|SRID=4326;LINESTRING(-77.025199 -12.1352585,-77.0251204 -12.1352963,-77.0248406 -12.1352917)
285|238|239|1|0.115689961304|SRID=4326;LINESTRING(-77.0248406 -12.1352917,-77.0244519 -12.1352079,-77.0241924 -12.135152,-77.0239979 -12.1350993,-77.0238757 -12.1351573,-77.0238117 -12.1352589,-77.0238597 -12.1353722,-77.0240937 -12.1354937,-77.025137 -12.1359215)
286|239|240|1|0.0871079826843|SRID=4326;LINESTRING(-77.025137 -12.1359215,-77.0253605 -12.1360505,-77.025578 -12.1362127)
288|241|239|1|0.303544131242|SRID=4326;LINESTRING(-77.0234809 -12.1351086,-77.0235236 -12.1352123,-77.0236192 -12.135319,-77.0237073 -12.1354218,-77.0238532 -12.1355306,-77.0241064 -12.1356523,-77.0244226 -12.1357479,-77.0247466 -12.1358405,-77.025137 -12.1359215)
290|242|243|175|0.455036136515|SRID=4326;LINESTRING(-77.0278327 -12.1388458,-77.0279357 -12.1384262,-77.0281674 -12.1377717,-77.0286738 -12.1362445)
291|243|235|175|0.00429550726887|SRID=4326;LINESTRING(-77.0286738 -12.1362445,-77.0286816 -12.1362199)
292|235|244|175|1.53213963533|SRID=4326;LINESTRING(-77.0286816 -12.1362199,-77.0288283 -12.1358249,-77.0290944 -12.1353466,-77.0297725 -12.1340628,-77.0301158 -12.1334418,-77.0306009 -12.1329355,-77.0310659 -12.1324866,-77.0314422 -12.1321576,-77.0316859 -12.13198,-77.0320641 -12.1317216,-77.0330769 -12.1311929,-77.0336434 -12.1309831,-77.0342013 -12.1307734,-77.0346734 -12.1305468,-77.034882 -12.1304328,-77.0350708 -12.1302988,-77.0352032 -12.1301573,-77.03536 -12.129909,-77.0354049 -12.129838)
293|244|245|175|0.577021514989|SRID=4326;LINESTRING(-77.0354049 -12.129838,-77.0363299 -12.1283734,-77.0372741 -12.1269049)
294|245|246|175|0.0869749850959|SRID=4326;LINESTRING(-77.0372741 -12.1269049,-77.0375912 -12.1264866)
295|246|247|175|0.0719176191487|SRID=4326;LINESTRING(-77.0375912 -12.1264866,-77.0379345 -12.1262181)
297|248|249|305|0.0382353731524|SRID=4326;LINESTRING(-77.0214596 -12.1330875,-77.021348 -12.1332889)
298|250|251|118|0.151972621891|SRID=4326;LINESTRING(-77.0339195 -12.1243908,-77.0348462 -12.1243863)
299|251|252|118|0.170092981308|SRID=4326;LINESTRING(-77.0348462 -12.1243863,-77.035883 -12.1243577)
300|252|253|118|0.174554308461|SRID=4326;LINESTRING(-77.035883 -12.1243577,-77.0369474 -12.1243627)
301|253|254|118|0.0696307019155|SRID=4326;LINESTRING(-77.0369474 -12.1243627,-77.037372 -12.1243626)
303|255|256|157|0.132979695455|SRID=4326;LINESTRING(-77.0348617 -12.1249852,-77.0340511 -12.1249639)
305|257|258|85|0.0594061686915|SRID=4326;LINESTRING(-77.0359662 -12.1270555,-77.0360243 -12.1268507,-77.0359315 -12.1267007)
306|258|259|85|0.113269444601|SRID=4326;LINESTRING(-77.0359315 -12.1267007,-77.0358809 -12.1260229)
307|259|260|85|0.17517519183|SRID=4326;LINESTRING(-77.0358809 -12.1260229,-77.0358677 -12.1249719)
308|260|252|85|0.10239323914|SRID=4326;LINESTRING(-77.0358677 -12.1249719,-77.035883 -12.1243577)
309|252|261|85|0.110444700456|SRID=4326;LINESTRING(-77.035883 -12.1243577,-77.0358814 -12.123695)
311|262|263|106|0.1862752041|SRID=4326;LINESTRING(-77.0336804 -12.1222965,-77.0348163 -12.1222912)
312|263|264|106|0.172321731694|SRID=4326;LINESTRING(-77.0348163 -12.1222912,-77.0354371 -12.122285,-77.0358671 -12.1222842)
313|264|265|106|0.176833496616|SRID=4326;LINESTRING(-77.0358671 -12.1222842,-77.0369454 -12.1222754)
314|265|266|106|0.172163794134|SRID=4326;LINESTRING(-77.0369454 -12.1222754,-77.0379949 -12.1222483)
315|266|267|106|0.168991065757|SRID=4326;LINESTRING(-77.0379949 -12.1222483,-77.0390254 -12.122243)
316|267|268|106|0.101822846736|SRID=4326;LINESTRING(-77.0390254 -12.122243,-77.0391635 -12.1222528,-77.0396447 -12.1222871)
317|268|269|106|0.118992429391|SRID=4326;LINESTRING(-77.0396447 -12.1222871,-77.0402399 -12.1226955)
319|270|271|43|0.0525319150882|SRID=4326;LINESTRING(-77.0348394 -12.126336,-77.0348661 -12.1260219)
320|271|255|43|0.172780072269|SRID=4326;LINESTRING(-77.0348661 -12.1260219,-77.0348617 -12.1249852)
321|255|251|43|0.0998449907904|SRID=4326;LINESTRING(-77.0348617 -12.1249852,-77.0348462 -12.1243863)
322|251|272|43|0.174886446046|SRID=4326;LINESTRING(-77.0348462 -12.1243863,-77.0348218 -12.1233372)
323|272|263|43|0.174323489958|SRID=4326;LINESTRING(-77.0348218 -12.1233372,-77.0348163 -12.1222912)
324|263|273|43|0.177981109968|SRID=4326;LINESTRING(-77.0348163 -12.1222912,-77.0348031 -12.1212233)
325|273|274|43|0.174865952716|SRID=4326;LINESTRING(-77.0348031 -12.1212233,-77.0348002 -12.120174)
326|274|275|43|0.175386592834|SRID=4326;LINESTRING(-77.0348002 -12.120174,-77.0347728 -12.1191219)
328|276|277|161|0.0221809043853|SRID=4326;LINESTRING(-77.0338377 -12.1238397,-77.0337059 -12.1238696)
329|277|278|161|0.123894273512|SRID=4326;LINESTRING(-77.0337059 -12.1238696,-77.0331255 -12.1243455)
331|256|250|104|0.0979206170249|SRID=4326;LINESTRING(-77.0340511 -12.1249639,-77.0339543 -12.1248106,-77.0339195 -12.1243908)
332|250|276|104|0.092819913257|SRID=4326;LINESTRING(-77.0339195 -12.1243908,-77.0338377 -12.1238397)
333|276|279|104|0.0850406469426|SRID=4326;LINESTRING(-77.0338377 -12.1238397,-77.033791 -12.1233315)
334|279|262|104|0.173438887343|SRID=4326;LINESTRING(-77.033791 -12.1233315,-77.0336804 -12.1222965)
335|262|280|104|0.0454190230657|SRID=4326;LINESTRING(-77.0336804 -12.1222965,-77.0336849 -12.122024)
336|280|281|104|0.131103675152|SRID=4326;LINESTRING(-77.0336849 -12.122024,-77.0337159 -12.1212379)
337|281|282|104|0.13829007541|SRID=4326;LINESTRING(-77.0337159 -12.1212379,-77.0337305 -12.1204082)
338|282|283|104|0.0376381472441|SRID=4326;LINESTRING(-77.0337305 -12.1204082,-77.0337355 -12.1201824)
339|283|284|104|0.174346586896|SRID=4326;LINESTRING(-77.0337355 -12.1201824,-77.0337386 -12.1191362)
341|285|272|132|0.104530183713|SRID=4326;LINESTRING(-77.0354589 -12.1233173,-77.0348218 -12.1233372)
342|272|279|132|0.169042815415|SRID=4326;LINESTRING(-77.0348218 -12.1233372,-77.033791 -12.1233315)
344|286|287|132|0.102332673422|SRID=4326;LINESTRING(-77.0363209 -12.123309,-77.0369449 -12.123314)
345|287|288|132|0.169500218838|SRID=4326;LINESTRING(-77.0369449 -12.123314,-77.0379785 -12.1233106)
346|288|289|132|0.153284673866|SRID=4326;LINESTRING(-77.0379785 -12.1233106,-77.0389132 -12.123304)
348|290|291|137|0.075220676673|SRID=4326;LINESTRING(-77.0400941 -12.1216711,-77.0400674 -12.1212205)
349|291|292|137|0.185310701831|SRID=4326;LINESTRING(-77.0400674 -12.1212205,-77.0400866 -12.1204642,-77.0400877 -12.1201087)
350|292|293|137|0.13021815551|SRID=4326;LINESTRING(-77.0400877 -12.1201087,-77.0401005 -12.1193274)
352|294|295|124|0.101579836628|SRID=4326;LINESTRING(-77.0422617 -12.1211554,-77.041643 -12.1211853)
353|295|296|124|0.140077524598|SRID=4326;LINESTRING(-77.041643 -12.1211853,-77.04079 -12.12123)
354|296|297|124|0.0453636978736|SRID=4326;LINESTRING(-77.04079 -12.12123,-77.0405134 -12.1212342)
355|297|291|124|0.0731730084491|SRID=4326;LINESTRING(-77.0405134 -12.1212342,-77.0400674 -12.1212205)
356|291|298|124|0.171322918867|SRID=4326;LINESTRING(-77.0400674 -12.1212205,-77.0390227 -12.1212302)
357|298|299|124|0.169041975539|SRID=4326;LINESTRING(-77.0390227 -12.1212302,-77.0379919 -12.1212216)
358|299|300|124|0.144606835903|SRID=4326;LINESTRING(-77.0379919 -12.1212216,-77.0371104 -12.1211979)
359|300|301|124|0.0280588212553|SRID=4326;LINESTRING(-77.0371104 -12.1211979,-77.0369393 -12.1211993)
360|301|302|124|0.0045173564034|SRID=4326;LINESTRING(-77.0369393 -12.1211993,-77.0369119 -12.1211965)
361|302|303|124|0.173759263965|SRID=4326;LINESTRING(-77.0369119 -12.1211965,-77.0359805 -12.1212093,-77.0358524 -12.1212111)
362|303|273|124|0.172081618589|SRID=4326;LINESTRING(-77.0358524 -12.1212111,-77.0348031 -12.1212233)
363|273|281|124|0.17830127455|SRID=4326;LINESTRING(-77.0348031 -12.1212233,-77.0337159 -12.1212379)
364|281|304|124|0.175118839895|SRID=4326;LINESTRING(-77.0337159 -12.1212379,-77.0329112 -12.1219287)
365|304|305|124|0.117871594688|SRID=4326;LINESTRING(-77.0329112 -12.1219287,-77.0323802 -12.1224054)
366|305|306|124|0.120592789002|SRID=4326;LINESTRING(-77.0323802 -12.1224054,-77.031892 -12.1228446,-77.0318375 -12.1228937)
367|306|31|124|0.0173683491168|SRID=4326;LINESTRING(-77.0318375 -12.1228937,-77.0317529 -12.1229564)
369|307|289|186|0.0574929934995|SRID=4326;LINESTRING(-77.0386891 -12.1235693,-77.0389132 -12.123304)
370|289|308|186|0.0177699456257|SRID=4326;LINESTRING(-77.0389132 -12.123304,-77.0389767 -12.1232176)
371|308|268|186|0.189861367148|SRID=4326;LINESTRING(-77.0389767 -12.1232176,-77.0396447 -12.1222871)
372|268|309|186|0.0839125244609|SRID=4326;LINESTRING(-77.0396447 -12.1222871,-77.0399468 -12.1218807)
373|309|290|186|0.0424688101031|SRID=4326;LINESTRING(-77.0399468 -12.1218807,-77.0400941 -12.1216711)
374|290|297|186|0.100145503326|SRID=4326;LINESTRING(-77.0400941 -12.1216711,-77.0405134 -12.1212342)
375|297|310|186|0.0553593165848|SRID=4326;LINESTRING(-77.0405134 -12.1212342,-77.0407722 -12.1210209)
376|310|311|186|0.113762034817|SRID=4326;LINESTRING(-77.0407722 -12.1210209,-77.0412549 -12.1205306)
377|311|312|186|0.0961949600396|SRID=4326;LINESTRING(-77.0412549 -12.1205306,-77.0416334 -12.1200896)
378|312|313|186|0.154801005343|SRID=4326;LINESTRING(-77.0416334 -12.1200896,-77.0423073 -12.1194391)
379|313|314|186|0.0582923501973|SRID=4326;LINESTRING(-77.0423073 -12.1194391,-77.0425695 -12.1192029)
381|308|267|308|0.162617995017|SRID=4326;LINESTRING(-77.0389767 -12.1232176,-77.0390254 -12.122243)
382|267|298|308|0.168785932922|SRID=4326;LINESTRING(-77.0390254 -12.122243,-77.0390227 -12.1212302)
383|298|192|308|0.185934822763|SRID=4326;LINESTRING(-77.0390227 -12.1212302,-77.0390152 -12.1201145)
384|192|184|308|0.171598298121|SRID=4326;LINESTRING(-77.0390152 -12.1201145,-77.0390098 -12.1190848)
386|315|316|35|0.140312164246|SRID=4326;LINESTRING(-77.0424708 -12.1190485,-77.0416152 -12.1190586)
387|316|317|35|0.0900349140259|SRID=4326;LINESTRING(-77.0416152 -12.1190586,-77.0410662 -12.1190664)
388|317|57|35|0.105997361572|SRID=4326;LINESTRING(-77.0410662 -12.1190664,-77.0404198 -12.1190656)
390|318|133|114|0.156385613487|SRID=4326;LINESTRING(-77.0261102 -12.1310169,-77.0260743 -12.1300793)
391|133|76|114|0.137137145031|SRID=4326;LINESTRING(-77.0260743 -12.1300793,-77.0260485 -12.1292569)
392|76|319|114|0.162865359843|SRID=4326;LINESTRING(-77.0260485 -12.1292569,-77.0260252 -12.12828)
393|319|106|114|0.15329935472|SRID=4326;LINESTRING(-77.0260252 -12.12828,-77.0260063 -12.1273604)
394|106|320|114|0.224753581179|SRID=4326;LINESTRING(-77.0260063 -12.1273604,-77.0259611 -12.1260126)
395|320|54|114|0.154293656512|SRID=4326;LINESTRING(-77.0259611 -12.1260126,-77.0259422 -12.125087)
396|54|321|114|0.0151857111275|SRID=4326;LINESTRING(-77.0259422 -12.125087,-77.0259375 -12.124996)
397|321|322|114|0.249043728561|SRID=4326;LINESTRING(-77.0259375 -12.124996,-77.0258933 -12.1235023)
398|322|323|114|0.0868013523894|SRID=4326;LINESTRING(-77.0258933 -12.1235023,-77.0258772 -12.1229817)
399|323|324|114|0.067938520899|SRID=4326;LINESTRING(-77.0258772 -12.1229817,-77.0258656 -12.1225742)
400|324|325|114|0.0688622967334|SRID=4326;LINESTRING(-77.0258656 -12.1225742,-77.025847 -12.1221614)
402|326|327|95|0.170093414058|SRID=4326;LINESTRING(-77.0313842 -12.118994,-77.0313858 -12.1179733)
403|327|328|95|0.168137837385|SRID=4326;LINESTRING(-77.0313858 -12.1179733,-77.0313481 -12.116965)
404|328|329|95|0.175617741865|SRID=4326;LINESTRING(-77.0313481 -12.116965,-77.031328 -12.1159113)
405|329|180|95|0.175471803263|SRID=4326;LINESTRING(-77.031328 -12.1159113,-77.0313357 -12.1148583)
406|180|330|95|0.174753413457|SRID=4326;LINESTRING(-77.0313357 -12.1148583,-77.0313527 -12.1138097)
407|330|331|95|0.0118439546774|SRID=4326;LINESTRING(-77.0313527 -12.1138097,-77.0313493 -12.1137387)
408|331|332|95|0.178061311863|SRID=4326;LINESTRING(-77.0313493 -12.1137387,-77.0313522 -12.1126701)
409|332|333|95|0.173888467062|SRID=4326;LINESTRING(-77.0313522 -12.1126701,-77.0313277 -12.1116268)
410|333|334|95|0.170935018922|SRID=4326;LINESTRING(-77.0313277 -12.1116268,-77.0314146 -12.1106045)
411|334|335|95|0.177936050627|SRID=4326;LINESTRING(-77.0314146 -12.1106045,-77.0314178 -12.1095366)
413|336|337|117|0.170946456318|SRID=4326;LINESTRING(-77.0324834 -12.1189936,-77.0324618 -12.117968)
414|337|338|117|0.170167757464|SRID=4326;LINESTRING(-77.0324618 -12.117968,-77.0324502 -12.1169469)
415|338|339|117|0.174227449944|SRID=4326;LINESTRING(-77.0324502 -12.1169469,-77.0324406 -12.1159014)
416|339|179|117|0.173025134367|SRID=4326;LINESTRING(-77.0324406 -12.1159014,-77.0324177 -12.1148633)
417|179|340|117|0.165129274768|SRID=4326;LINESTRING(-77.0324177 -12.1148633,-77.0324052 -12.1138724)
418|340|341|117|0.0130489887121|SRID=4326;LINESTRING(-77.0324052 -12.1138724,-77.0324065 -12.1137941)
419|341|342|117|0.199356079627|SRID=4326;LINESTRING(-77.0324065 -12.1137941,-77.0324079 -12.1125977)
420|342|343|117|0.158661735016|SRID=4326;LINESTRING(-77.0324079 -12.1125977,-77.0323941 -12.1116456)
421|343|344|117|0.16967692809|SRID=4326;LINESTRING(-77.0323941 -12.1116456,-77.0323877 -12.1106273)
422|344|345|117|0.181987496915|SRID=4326;LINESTRING(-77.0323877 -12.1106273,-77.03246 -12.1095374)
424|346|347|142|0.139027959101|SRID=4326;LINESTRING(-77.0191118 -12.1312405,-77.0194894 -12.1304937)
425|347|348|142|0.0132129150258|SRID=4326;LINESTRING(-77.0194894 -12.1304937,-77.0195323 -12.1304266)
426|348|349|142|0.0996337412091|SRID=4326;LINESTRING(-77.0195323 -12.1304266,-77.0198179 -12.129899)
427|349|350|142|0.129860321928|SRID=4326;LINESTRING(-77.0198179 -12.129899,-77.0201744 -12.1292033)
428|350|351|142|0.22797845796|SRID=4326;LINESTRING(-77.0201744 -12.1292033,-77.0208004 -12.127982)
429|351|352|142|0.209323267479|SRID=4326;LINESTRING(-77.0208004 -12.127982,-77.0213579 -12.1268522)
430|352|353|142|0.208549135436|SRID=4326;LINESTRING(-77.0213579 -12.1268522,-77.0219502 -12.1257449)
431|353|354|142|0.0279114231129|SRID=4326;LINESTRING(-77.0219502 -12.1257449,-77.0220149 -12.12559)
432|354|355|142|0.126564163291|SRID=4326;LINESTRING(-77.0220149 -12.12559,-77.0225461 -12.1250391)
433|355|356|142|0.0234216152013|SRID=4326;LINESTRING(-77.0225461 -12.1250391,-77.0226333 -12.1249278)
434|356|357|142|0.0639045124351|SRID=4326;LINESTRING(-77.0226333 -12.1249278,-77.0228969 -12.1246454)
436|65|358|229|0.133887879274|SRID=4326;LINESTRING(-77.0216483 -12.1210621,-77.0212575 -12.1203567)
437|358|359|229|0.0470359523557|SRID=4326;LINESTRING(-77.0212575 -12.1203567,-77.0212006 -12.1202729,-77.0211713 -12.1200875)
438|359|360|229|0.0735214586717|SRID=4326;LINESTRING(-77.0211713 -12.1200875,-77.0212201 -12.1198241,-77.0212513 -12.1196534)
440|361|61|331|0.0282534882448|SRID=4326;LINESTRING(-77.0229051 -12.1207127,-77.0227939 -12.1205832)
441|61|362|331|0.122889631065|SRID=4326;LINESTRING(-77.0227939 -12.1205832,-77.0225708 -12.1203651,-77.0223476 -12.1202727,-77.0221502 -12.1202056)
442|362|358|331|0.148537803398|SRID=4326;LINESTRING(-77.0221502 -12.1202056,-77.0218841 -12.1201888,-77.0216438 -12.1201972,-77.0214635 -12.1202392,-77.0212575 -12.1203567)
443|358|363|331|0.107922288987|SRID=4326;LINESTRING(-77.0212575 -12.1203567,-77.0207168 -12.1207259)
444|363|364|331|0.0467638729036|SRID=4326;LINESTRING(-77.0207168 -12.1207259,-77.0204765 -12.120877)
445|364|365|331|0.133248067136|SRID=4326;LINESTRING(-77.0204765 -12.120877,-77.019807 -12.1213301)
446|365|366|331|0.0289397134745|SRID=4326;LINESTRING(-77.019807 -12.1213301,-77.0196697 -12.1214392)
447|366|367|331|0.134816966664|SRID=4326;LINESTRING(-77.0196697 -12.1214392,-77.018983 -12.121884)
449|332|368|80|0.185099764413|SRID=4326;LINESTRING(-77.0313522 -12.1126701,-77.0310238 -12.1137329)
450|368|369|80|0.0122325833994|SRID=4326;LINESTRING(-77.0310238 -12.1137329,-77.031003 -12.1138034)
451|369|181|80|0.178905098353|SRID=4326;LINESTRING(-77.031003 -12.1138034,-77.0307548 -12.1148489)
452|181|370|80|0.179002200727|SRID=4326;LINESTRING(-77.0307548 -12.1148489,-77.030588 -12.1159105)
453|370|371|80|0.174398740244|SRID=4326;LINESTRING(-77.030588 -12.1159105,-77.0303896 -12.1169387)
454|371|372|80|0.175216574665|SRID=4326;LINESTRING(-77.0303896 -12.1169387,-77.0303153 -12.1170374,-77.0302993 -12.1179864)
455|372|373|80|0.169581245529|SRID=4326;LINESTRING(-77.0302993 -12.1179864,-77.0303384 -12.1190033)
457|4|374|69|0.109586088315|SRID=4326;LINESTRING(-77.0423 -12.1178951,-77.0416321 -12.1179177)
458|374|375|69|0.0885029182025|SRID=4326;LINESTRING(-77.0416321 -12.1179177,-77.0410924 -12.1179225)
460|376|377|151|0.0873458320486|SRID=4326;LINESTRING(-77.033898 -12.1125054,-77.0333653 -12.1125057)
461|377|342|151|0.157729884652|SRID=4326;LINESTRING(-77.0333653 -12.1125057,-77.0324079 -12.1125977)
462|342|332|151|0.173521282527|SRID=4326;LINESTRING(-77.0324079 -12.1125977,-77.0313522 -12.1126701)
463|332|378|151|0.202775423171|SRID=4326;LINESTRING(-77.0313522 -12.1126701,-77.0301158 -12.1126445)
464|378|379|151|0.0187251903504|SRID=4326;LINESTRING(-77.0301158 -12.1126445,-77.0300236 -12.1126455,-77.0300016 -12.1126445)
466|344|334|58|0.159599006976|SRID=4326;LINESTRING(-77.0323877 -12.1106273,-77.0314146 -12.1106045)
467|334|380|58|0.156846444318|SRID=4326;LINESTRING(-77.0314146 -12.1106045,-77.0304581 -12.1105917)
468|380|381|58|0.012047129066|SRID=4326;LINESTRING(-77.0304581 -12.1105917,-77.0303851 -12.1105835)
470|382|383|258|0.0223954034065|SRID=4326;LINESTRING(-77.0309847 -12.10664,-77.031044 -12.1066509,-77.0311196 -12.1066611)
471|383|384|258|0.169707847709|SRID=4326;LINESTRING(-77.0311196 -12.1066611,-77.032139 -12.1068377)
472|384|385|258|0.127514923655|SRID=4326;LINESTRING(-77.032139 -12.1068377,-77.0329083 -12.1069501)
473|385|386|258|0.167283044978|SRID=4326;LINESTRING(-77.0329083 -12.1069501,-77.033916 -12.1071073)
475|387|345|109|0.176554679691|SRID=4326;LINESTRING(-77.0335368 -12.1095382,-77.03246 -12.1095374)
476|345|335|109|0.170881583357|SRID=4326;LINESTRING(-77.03246 -12.1095374,-77.0314178 -12.1095366)
